# http://apilist.tronscan.org and whois results
# Tron
IP Address|ASN|BGP Prefix|CC|Registry|Allocated|AS Name
103.215.222.10|3177|103.215.222.0/24|IR|ripencc|2016-04-27|Web Gostaran Bandar Company PJS, EU
103.216.43.146|NA|NA|CN|apnic|2016-04-27|NA
103.218.5.100
103.229.66.229|55720|103.229.66.0/24|HK|apnic|2014-04-07|GIGABIT-MY Gigabit Hosting Sdn Bhd, MY
103.23.44.46|45250|103.23.44.0/24|MY|apnic|2011-11-15|VOCOM-AP-AS Vocom International Telecommunications AP Area, TW
103.23.46.151|55720|103.23.46.0/24|MY|apnic|2011-11-15|GIGABIT-MY Gigabit Hosting Sdn Bhd, MY
103.235.174.108|2042|103.235.172.0/22|HK|apnic|2014-07-08|GCT-HK HK Global Cloud DataCenter, HK
103.235.175.4
103.24.176.54|134196|103.24.176.0/22|CN|apnic|2013-04-18|ANYUN-INTERNET-TECHNOLOGY-HK-CO-LIMITED ANYUN INTERNET TECHNOLOGY HK CO.,LIMITED, HK
103.242.101.124|133126|103.242.101.0/24|HK|apnic|2013-09-17|ERANET-AS-AP ERANET INTERNATIONAL LIMITED, HK
103.245.208.109|133115|103.245.208.0/24|HK|apnic|2013-01-23|HKKFGL-AS-AP HK Kwaifong Group Limited, HK
103.249.108.48|133199|103.249.108.0/24|HK|apnic|2013-06-04|SONDERCLOUDLIMITED-AS-AP SonderCloud Limited, HK
103.254.148.79|133199|103.254.148.0/24|HK|apnic|2013-12-06|SONDERCLOUDLIMITED-AS-AP SonderCloud Limited, HK
103.254.153.91|59253|103.254.152.0/22|SG|apnic|2013-12-09|LEASEWEB-APAC-SIN-11 Leaseweb Asia Pacific pte. ltd., SG
103.255.47.95|133201|103.255.44.0/22|HK|apnic|2013-12-20|COMING-AS ABCDE GROUP COMPANY LIMITED, HK
103.39.231.213|4816|103.39.224.0/21|CN|apnic|2014-09-25|CHINANET-IDC-GD China Telecom Group, CN
103.39.231.242|4816|103.39.224.0/21|CN|apnic|2014-09-25|CHINANET-IDC-GD China Telecom Group, CN
103.39.231.243|4816|103.39.224.0/21|CN|apnic|2014-09-25|CHINANET-IDC-GD China Telecom Group, CN
103.4.10.49|16509|103.4.8.0/21|JP|apnic|2011-05-06|AMAZON-02, US
103.4.104.242|9304|103.4.104.0/24|TW|apnic|2011-06-06|HUTCHISON-AS-AP HGC Global Communications Limited, HK
103.4.11.36|16509|103.4.8.0/21|JP|apnic|2011-05-06|AMAZON-02, US
103.4.14.214|16509|103.4.8.0/21|JP|apnic|2011-05-06|AMAZON-02, US
103.4.15.168|16509|103.4.8.0/21|JP|apnic|2011-05-06|AMAZON-02, US
103.54.60.58|136800|103.54.60.0/22|KR|apnic|2015-03-31|SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK
103.56.52.90|137443|103.56.52.0/24|HK|apnic|2015-04-28|ANCHGLOBAL-AS-AP Anchnet Asia Limited, HK
103.59.147.66|133199|103.59.147.0/24|HK|apnic|2015-06-04|SONDERCLOUDLIMITED-AS-AP SonderCloud Limited, HK
103.68.183.146|133073|103.68.183.0/24|HK|apnic|2016-07-06|SZKF-AS-AP TELEGLOBAL COMMUNICATION SERVICES LIMITED, HK
103.74.175.38|132813|103.74.172.0/22|HK|apnic|2016-09-08|AISI-AS-AP HK AISI CLOUD COMPUTING LIMITED, HK
103.74.193.79|133199|103.74.193.0/24|HK|apnic|2016-09-09|SONDERCLOUDLIMITED-AS-AP SonderCloud Limited, HK
103.8.222.83|137697|103.8.220.0/22|CN|apnic|2012-04-30|CHINATELECOM-JIANGSU-YANGZHOU-IDC CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhouJiangsu Province, P.R.China., CN
103.80.26.38|133115|103.80.26.0/24|CN|apnic|2016-11-23|HKKFGL-AS-AP HK Kwaifong Group Limited, HK
103.82.227.52|4808|103.82.224.0/22|CN|apnic|2017-01-04|CHINA169-BJ China Unicom Beijing Province Network, CN
103.85.169.178|4847|103.85.168.0/23|CN|apnic|2017-02-13|CNIX-AP China Networks Inter-Exchange, CN
103.88.92.93|137185|103.88.92.0/24|HK|apnic|2017-03-21|HGTHC-AS-AP HK GALAXY TELECOM HOLDING CO.,LIMITED, HK
103.9.231.71|133747|103.9.231.0/24|WS|apnic|2012-06-18|TRIUMPH-AS-AP TRIUMPH DYNASTY Limited, HK
103.9.231.76|133747|103.9.231.0/24|WS|apnic|2012-06-18|TRIUMPH-AS-AP TRIUMPH DYNASTY Limited, HK
103.94.227.165|136733|103.94.227.0/24|SG|apnic|2017-06-12|RACKSCENTRAL-AS-AP Racks Central Pte Ltd, SG
103.94.78.58|136933|103.94.78.0/24|HK|apnic|2017-06-02|GIGABITBANK-AS-AP Gigabitbank Global, HK
103.96.3.211|34985|103.96.3.0/24|CN|apnic|2017-06-28|NETINNOVATIONLLC-AS-AP Net Innovation LLC, US
104.12.82.172|7018|104.0.0.0/12|US|arin|2014-01-16|ATT-INTERNET4, US
104.171.127.222|31863|104.171.112.0/20|US|arin|2014-09-10|DACEN-2, US
104.194.8.221|23470|104.194.8.0/24|US|arin|2019-02-14|RELIABLESITE, US
104.196.21.106|15169|104.196.0.0/19|US|arin|2014-08-27|GOOGLE, US
104.196.8.30
104.198.106.140|396982|104.198.96.0/20|US|arin|2014-08-27|GOOGLE-CLOUD-PLATFORM, US
104.199.114.132|396982|104.199.112.0/20|US|arin|2014-08-27|GOOGLE-CLOUD-PLATFORM, US
104.199.229.20|396982|104.199.224.0/20|US|arin|2014-08-27|GOOGLE-CLOUD-PLATFORM, US
104.209.240.239|8075|104.208.0.0/13|US|arin|2014-10-01|MICROSOFT-CORP-MSN-AS-BLOCK, US
104.218.157.221|23423|104.218.157.0/24|US|arin|2014-10-07|HIGH-SPEED-UTAH, US
104.233.192.26|54600|104.233.192.0/19|US|arin|2014-11-03|PEGTECHINC, US
104.237.131.167|63949|104.237.128.0/21|US|arin|2014-11-13|LINODE-AP Linode, LLC, US
104.237.224.204|16628|104.237.224.0/24|US|arin|2014-12-03|DEDICATED-FIBER-COMMUNICATIONS, US
104.237.232.186|16628|104.237.232.0/24|US|arin|2014-12-03|DEDICATED-FIBER-COMMUNICATIONS, US
104.238.148.119|20473|104.238.148.0/22|US|arin|2014-11-13|AS-CHOOPA, US
104.238.181.58|20473|104.238.180.0/22|US|arin|2014-11-13|AS-CHOOPA, US
104.238.188.74|20473|104.238.188.0/22|US|arin|2014-11-13|AS-CHOOPA, US
104.243.134.210|26658|104.243.134.0/24|US|arin|2014-11-24|HENGTONG-IDC-LLC, US
104.243.19.215
104.243.37.156|23470|104.243.37.0/24|US|arin|2014-11-13|RELIABLESITE, US
104.243.37.9|23470|104.243.37.0/24|US|arin|2014-11-13|RELIABLESITE, US
104.246.149.156|5645|104.246.149.0/24|CA|arin|2014-12-24|TEKSAVVY, CA
104.248.147.228|14061|104.248.144.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.196.76|14061|104.248.192.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.201.57|14061|104.248.192.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.234.153|14061|104.248.224.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.245.47|14061|104.248.240.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.248.61.75|14061|104.248.48.0/20|US|arin|2018-08-06|DIGITALOCEAN-ASN, US
104.255.67.219|3214|104.255.67.0/24|CA|arin|2018-09-19|XTOM xTom, DE
106.110.184.45|4134|106.110.0.0/15|CN|apnic|2011-04-12|CHINANET-BACKBONE No.31,Jin-rong Street, CN
106.122.174.10|4134|106.122.0.0/16|CN|apnic|2011-04-12|CHINANET-BACKBONE No.31,Jin-rong Street, CN
106.122.174.238|4134|106.122.0.0/16|CN|apnic|2011-04-12|CHINANET-BACKBONE No.31,Jin-rong Street, CN
106.122.174.48|4134|106.122.0.0/16|CN|apnic|2011-04-12|CHINANET-BACKBONE No.31,Jin-rong Street, CN
106.122.175.134|4134|106.122.0.0/16|CN|apnic|2011-04-12|CHINANET-BACKBONE No.31,Jin-rong Street, CN
106.122.175.146|4134|106.122.0.0/16|CN|apnic|2011-04-12|CHINANET-BACKBONE No.31,Jin-rong Street, CN
106.122.175.62|4134|106.122.0.0/16|CN|apnic|2011-04-12|CHINANET-BACKBONE No.31,Jin-rong Street, CN
106.122.175.67|4134|106.122.0.0/16|CN|apnic|2011-04-12|CHINANET-BACKBONE No.31,Jin-rong Street, CN
106.122.175.84|4134|106.122.0.0/16|CN|apnic|2011-04-12|CHINANET-BACKBONE No.31,Jin-rong Street, CN
106.13.117.226|38365|106.13.96.0/19|CN|apnic|2011-03-22|BAIDU Beijing Baidu Netcom Science and Technology Co., Ltd., CN
106.13.236.247|38365|106.13.232.0/21|CN|apnic|2011-03-22|BAIDU Beijing Baidu Netcom Science and Technology Co., Ltd., CN
106.14.162.132|37963|106.14.0.0/16|CN|apnic|2011-03-22|ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN
106.14.32.148|37963|106.14.0.0/16|CN|apnic|2011-03-22|ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN
106.15.136.190|37963|106.15.0.0/16|CN|apnic|2011-03-22|ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN
106.15.48.185|37963|106.15.0.0/16|CN|apnic|2011-03-22|ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN
106.243.121.208|3786|106.240.0.0/12|KR|apnic|2011-03-28|LGDACOM LG DACOM Corporation, KR
106.37.96.112|4847|106.37.0.0/16|CN|apnic|2011-03-18|CNIX-AP China Networks Inter-Exchange, CN
106.53.136.53|45090|106.53.128.0/20|CN|apnic|2011-04-06|TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN
106.54.165.69|45090|106.54.128.0/18|CN|apnic|2011-04-06|TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN
106.55.11.96|45090|106.55.0.0/18|CN|apnic|2011-04-06|TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN
106.55.228.85|45090|106.55.192.0/18|CN|apnic|2011-04-06|TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited, CN
107.148.133.138|398823|107.148.133.0/24|US|arin|2013-11-08|PEGTECHINC-AP-02, US
107.148.144.39|398823|107.148.144.0/22|US|arin|2013-11-08|PEGTECHINC-AP-02, US
107.148.148.53|399195|107.148.148.0/23|US|arin|2013-11-08|PEGTECHINC-AP-04, US
107.148.237.99
107.150.122.241|135377|107.150.122.0/24|US|arin|2013-12-10|UCLOUD-HK-AS-AP UCLOUD INFORMATION TECHNOLOGY HK LIMITED, HK
107.150.62.146|33387|107.150.32.0/19|US|arin|2013-12-03|NOCIX, US
107.151.190.8|21859|107.151.128.0/18|US|arin|2013-12-02|ZEN-ECN, US
107.151.190.9|21859|107.151.128.0/18|US|arin|2013-12-02|ZEN-ECN, US
107.151.211.66|NA|NA|US|arin|2013-12-03|NA
107.20.37.40|14618|107.20.0.0/16|US|arin|2011-05-03|AMAZON-AES, US
108.128.10.182|16509|108.128.0.0/13|US|arin|2018-09-18|AMAZON-02, US
108.160.134.158|20473|108.160.128.0/20|US|arin|2011-10-07|AS-CHOOPA, US
108.161.136.62|55045|108.161.136.0/22|US|arin|2011-10-28|TEKTONIC, US
108.60.71.74|13909|108.60.64.0/19|US|arin|2010-12-01|TECHIEMEDIA, US
108.61.86.27|20473|108.61.64.0/19|US|arin|2010-12-08|AS-CHOOPA, US
109.186.40.116|1680|109.186.0.0/16|IL|ripencc|2009-10-08|NV-ASN CELLCOM ltd., IL
109.187.205.82|28812|109.187.0.0/16|RU|ripencc|2009-10-07|JSCBIS-AS, RU
109.193.60.103|3209|109.193.0.0/16|DE|ripencc|2009-10-06|VODANET International IP-Backbone of Vodafone, DE
109.193.62.240|3209|109.193.0.0/16|DE|ripencc|2009-10-06|VODANET International IP-Backbone of Vodafone, DE
109.194.199.73|41727|109.194.192.0/20|RU|ripencc|2009-10-27|ERTH-KIROV-AS, RU
109.194.37.212|56981|109.194.32.0/20|RU|ripencc|2009-10-27|TOMSK-AS, RU
109.195.21.28|50543|109.195.16.0/20|RU|ripencc|2009-10-27|SARATOV-AS, RU
109.205.241.252|199665|109.205.241.0/24|ES|ripencc|2010-02-18|RADIOLINKPLUS1-NETWORK RADIOLINKplus.cz, CZ
109.236.87.78|49981|109.236.80.0/20|NL|ripencc|2009-12-04|WORLDSTREAM, NL
109.237.105.35|49469|109.237.105.0/24|RU|ripencc|2010-01-13|MI-LLC, RU
109.238.11.116|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR
109.254.70.17|20590|109.254.64.0/20|RU|ripencc|2009-12-10|DEC-AS, UA
109.71.177.123|31376|109.71.176.0/21|RU|ripencc|2009-11-23|SMART-AS, RU
109.90.46.35|3209|109.90.0.0/16|DE|ripencc|2009-09-10|VODANET International IP-Backbone of Vodafone, DE
110.10.124.179|9318|110.10.0.0/16|KR|apnic|2009-02-18|SKB-AS SK Broadband Co Ltd, KR
110.10.124.19|9318|110.10.0.0/16|KR|apnic|2009-02-18|SKB-AS SK Broadband Co Ltd, KR
110.138.90.108|7713|110.138.80.0/20|ID|apnic|2009-04-20|TELKOMNET-AS-AP PT Telekomunikasi Indonesia, ID
110.191.179.156|4134|110.184.0.0/13|CN|apnic|2009-05-11|CHINANET-BACKBONE No.31,Jin-rong Street, CN
110.238.105.63|136907|110.238.104.0/21|SG|apnic|2009-05-18|HWCLOUDS-AS-AP HUAWEI CLOUDS, HK
110.238.106.192|136907|110.238.104.0/21|SG|apnic|2009-05-18|HWCLOUDS-AS-AP HUAWEI CLOUDS, HK
110.240.249.112|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.118|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.141|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.16|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.164|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.172|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.193|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.251|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.252|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.54|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.60|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.65|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.78|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.87|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.240.249.91|4837|110.240.0.0/12|CN|apnic|2009-05-12|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
110.34.180.230|45652|110.34.180.0/24|TH|apnic|2009-02-27|VPLS VPLS ASIA, TH
110.82.195.45|4134|110.80.0.0/13|CN|apnic|2009-04-02|CHINANET-BACKBONE No.31,Jin-rong Street, CN
110.82.195.62|4134|110.80.0.0/13|CN|apnic|2009-04-02|CHINANET-BACKBONE No.31,Jin-rong Street, CN
110.82.227.25|4134|110.80.0.0/13|CN|apnic|2009-04-02|CHINANET-BACKBONE No.31,Jin-rong Street, CN
110.82.235.189|4134|110.80.0.0/13|CN|apnic|2009-04-02|CHINANET-BACKBONE No.31,Jin-rong Street, CN
111.10.234.214|9808|111.10.128.0/17|CN|apnic|2009-05-06|CHINAMOBILE-CN China Mobile Communications Group Co., Ltd., CN
111.175.131.251|4134|111.172.0.0/14|CN|apnic|2009-05-22|CHINANET-BACKBONE No.31,Jin-rong Street, CN
111.192.223.150|4808|111.192.192.0/18|CN|apnic|2009-07-01|CHINA169-BJ China Unicom Beijing Province Network, CN
111.194.239.62|4808|111.194.192.0/18|CN|apnic|2009-07-01|CHINA169-BJ China Unicom Beijing Province Network, CN
111.196.181.148|4808|111.196.128.0/18|CN|apnic|2009-07-01|CHINA169-BJ China Unicom Beijing Province Network, CN
111.21.6.114|9808|111.21.0.0/16|CN|apnic|2009-05-06|CHINAMOBILE-CN China Mobile Communications Group Co., Ltd., CN
111.221.44.70|38001|111.221.44.0/24|SG|apnic|2009-07-16|NEWMEDIAEXPRESS-AS-AP NewMedia Express Pte Ltd, SG
111.248.103.71|3462|111.248.0.0/16|TW|apnic|2009-07-23|HINET Data Communication Business Group, TW
111.248.110.244|3462|111.248.0.0/16|TW|apnic|2009-07-23|HINET Data Communication Business Group, TW
111.248.122.97|3462|111.248.0.0/16|TW|apnic|2009-07-23|HINET Data Communication Business Group, TW
111.248.123.172|3462|111.248.0.0/16|TW|apnic|2009-07-23|HINET Data Communication Business Group, TW
111.248.137.203|3462|111.248.0.0/16|TW|apnic|2009-07-23|HINET Data Communication Business Group, TW
111.248.144.4|3462|111.248.0.0/16|TW|apnic|2009-07-23|HINET Data Communication Business Group, TW
111.31.58.41|9808|111.31.48.0/20|CN|apnic|2009-05-06|CHINAMOBILE-CN China Mobile Communications Group Co., Ltd., CN
111.77.205.66
111.90.140.206|45839|111.90.140.0/23|MY|apnic|2009-06-17|SHINJIRU-MY-AS-AP Shinjiru Technology Sdn Bhd, MY
112.121.167.2|45753|112.121.167.0/24|HK|apnic|2009-01-30|NETSEC-HK Netsec Limited, HK
112.17.171.62|56041|112.17.128.0/18|CN|apnic|2008-12-15|CMNET-ZHEJIANG-AP China Mobile communications corporation, CN
112.18.96.90|9808|112.18.96.0/19|CN|apnic|2008-12-15|CHINAMOBILE-CN China Mobile Communications Group Co., Ltd., CN
112.213.105.24|38197|112.213.105.0/24|HK|apnic|2009-02-20|SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone, HK
112.217.167.138|3786|112.216.0.0/13|KR|apnic|2009-02-16|LGDACOM LG DACOM Corporation, KR
112.227.10.183|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.11.116|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.11.15|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.12.108|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.12.188|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.12.37|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.15.132|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.193.103|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.193.105|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.194.232|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.195.123|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.201.113|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.202.231|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.202.79|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.224.113|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.229.198|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.229.227|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.230.230|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.231.170|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.231.40|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.244.60|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
112.227.246.209|4837|112.224.0.0/11|CN|apnic|2009-02-11|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN
